Column1,Gender,EthnicGroup,ParentEduc,LaunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
8181,male,group D,High School,standard,none,divorced,regularly,no,3,private,< 5,61,56,53
8182,male,group D,high school,standard,none,widowed,regularly,yes,0,school_bus,< 5,87,65,74
8183,female,group C,bachelor's degree,standard,completed,married,never,yes,4,school_bus,< 5,36,52,52
8184,female,group B,high school,free/reduced,none,married,regularly,yes,0,school_bus,< 5,66,72,69
8185,male,group E,associate's degree,free/reduced,none,single,never,yes,0,school_bus,< 5,82,78,69
8186,male,group D,bachelor's degree,standard,none,divorced,sometimes,yes,2,school_bus,> 10,99,81,77
8187,male,group C,bachelor's degree,standard,none,single,never,yes,2,school_bus,< 5,75,68,67
8188,female,group D,master's degree,free/reduced,none,married,sometimes,yes,5,private,> 10,70,76,74
8189,female,group B,high school,free/reduced,completed,single,regularly,no,3,school_bus,< 5,49,67,71
8190,male,group B,associate's degree,standard,none,married,regularly,yes,1,private,> 10,77,72,76
8191,female,group C,bachelor's degree,standard,none,married,never,no,2,school_bus,> 10,67,86,82
8192,female,group E,bachelor's degree,standard,completed,divorced,sometimes,yes,2,school_bus,< 5,58,61,65
8193,female,group C,bachelor's degree,standard,completed,married,sometimes,no,2,school_bus,> 10,67,81,82
8194,female,group B,bachelor's degree,free/reduced,completed,married,regularly,no,1,school_bus,< 5,74,77,92
8195,female,group D,High School,free/reduced,completed,married,regularly,no,1,school_bus,< 5,63,69,74
8196,female,group A,bachelor's degree,standard,completed,widowed,regularly,yes,0,school_bus,< 5,57,83,78
8197,female,group D,bachelor's degree,standard,none,married,regularly,yes,7,private,< 5,73,86,86
8198,female,group D,associate's degree,standard,completed,single,regularly,yes,0,private,< 5,59,73,74
8199,female,group D,associate's degree,standard,none,married,never,no,2,school_bus,< 5,48,72,68
8200,male,group C,bachelor's degree,standard,completed,married,regularly,no,3,school_bus,> 10,77,71,74
8201,female,group B,High School,standard,none,married,sometimes,yes,1,school_bus,> 10,76,80,75
8202,male,group C,bachelor's degree,free/reduced,completed,married,never,no,1,school_bus,< 5,56,61,55
8203,male,group D,associate's degree,free/reduced,none,married,sometimes,yes,2,private,< 5,86,77,78
8204,female,group D,bachelor's degree,standard,none,married,sometimes,yes,3,school_bus,< 5,78,80,83
8205,female,group A,High School,free/reduced,completed,single,regularly,yes,2,private,< 5,53,76,72
8206,female,group B,High School,standard,completed,married,sometimes,yes,2,school_bus,< 5,63,75,75
8207,female,group B,bachelor's degree,free/reduced,completed,married,sometimes,yes,1,private,< 5,60,69,69
8208,male,group B,high school,standard,none,single,sometimes,no,3,school_bus,< 5,80,64,63
8209,female,group A,bachelor's degree,standard,none,married,sometimes,yes,0,private,< 5,60,65,67
8210,male,group C,bachelor's degree,standard,completed,married,regularly,yes,2,private,< 5,66,65,68
8211,male,group B,bachelor's degree,free/reduced,none,single,regularly,yes,1,school_bus,< 5,78,77,71
8212,female,group B,associate's degree,free/reduced,completed,married,sometimes,yes,3,school_bus,< 5,83,92,89
8213,female,group C,bachelor's degree,standard,completed,single,sometimes,yes,2,school_bus,< 5,70,85,79
8214,female,group B,high school,standard,completed,married,sometimes,no,2,school_bus,< 5,67,84,80
8215,male,group D,bachelor's degree,standard,none,divorced,regularly,no,1,school_bus,< 5,81,71,73
8216,female,group C,associate's degree,standard,completed,married,regularly,yes,2,private,< 5,71,78,81
8217,male,group D,associate's degree,standard,none,married,sometimes,no,2,school_bus,< 5,62,62,62
8218,female,group D,High School,standard,none,single,sometimes,yes,1,school_bus,< 5,53,65,70
8219,male,group B,bachelor's degree,standard,completed,married,sometimes,yes,3,private,> 10,77,75,74
8220,male,group B,High School,standard,none,single,sometimes,no,2,private,> 10,77,61,69
8221,female,group D,high school,standard,none,married,sometimes,yes,2,school_bus,< 5,64,65,67
8222,male,group C,bachelor's degree,standard,none,divorced,regularly,yes,3,school_bus,< 5,85,91,86
8223,female,group C,bachelor's degree,standard,none,married,sometimes,yes,4,school_bus,> 10,51,66,68
8224,male,group D,associate's degree,standard,none,single,regularly,yes,1,private,> 10,100,94,90
8225,female,group A,high school,free/reduced,completed,married,sometimes,yes,2,school_bus,> 10,63,76,80
8226,female,group B,bachelor's degree,free/reduced,completed,divorced,sometimes,yes,5,school_bus,< 5,55,72,72
8227,male,group D,master's degree,standard,none,married,never,yes,3,school_bus,< 5,78,73,70
8228,male,group B,master's degree,free/reduced,none,married,sometimes,yes,0,school_bus,> 10,63,67,61
8229,female,group D,bachelor's degree,standard,completed,married,regularly,yes,0,private,< 5,59,66,79
8230,female,group B,high school,standard,none,married,regularly,yes,2,private,> 10,95,98,94
8231,female,group B,bachelor's degree,standard,completed,married,regularly,yes,3,school_bus,< 5,44,61,67
8232,female,group D,master's degree,standard,none,married,regularly,no,1,school_bus,> 10,56,69,76
8233,male,group A,High School,standard,none,divorced,sometimes,yes,2,private,< 5,67,65,53
8234,male,group B,high school,standard,none,married,regularly,no,2,school_bus,< 5,55,52,52
8235,female,group C,associate's degree,standard,none,single,sometimes,yes,1,school_bus,> 10,75,74,72
8236,male,group A,bachelor's degree,free/reduced,none,married,sometimes,no,1,school_bus,< 5,21,18,21
8237,male,group D,master's degree,free/reduced,none,married,sometimes,yes,0,school_bus,< 5,56,61,58
8238,male,group A,High School,standard,completed,married,regularly,yes,3,school_bus,< 5,48,48,50
8239,female,group C,bachelor's degree,free/reduced,none,married,regularly,yes,1,private,> 10,48,65,66
8240,female,group D,bachelor's degree,standard,completed,married,regularly,yes,1,school_bus,> 10,61,69,73
8241,female,group A,bachelor's degree,standard,completed,married,never,yes,4,school_bus,< 5,67,85,83
8242,male,group E,associate's degree,standard,none,married,regularly,yes,2,school_bus,< 5,63,55,48
8243,female,group B,bachelor's degree,standard,none,married,regularly,no,1,private,> 10,84,87,89
8244,male,group C,master's degree,free/reduced,none,married,sometimes,no,4,school_bus,< 5,71,76,68
8245,male,group B,high school,standard,none,married,never,no,1,private,< 5,63,57,57
8246,female,group E,bachelor's degree,standard,none,married,never,yes,2,private,> 10,72,73,68
8247,female,group B,high school,free/reduced,none,married,regularly,yes,2,school_bus,< 5,38,51,40
8248,male,group C,bachelor's degree,standard,none,married,never,yes,2,private,> 10,35,28,26
8249,male,group A,High School,free/reduced,completed,married,sometimes,no,1,school_bus,< 5,41,33,38
8250,female,group C,bachelor's degree,standard,none,married,never,no,4,private,< 5,61,69,70
8251,male,group C,associate's degree,free/reduced,completed,married,sometimes,no,2,private,< 5,75,79,80
8252,male,group C,associate's degree,free/reduced,none,divorced,regularly,no,1,private,< 5,72,67,66
8253,male,group C,High School,free/reduced,completed,married,never,no,4,school_bus,> 10,44,51,48
8254,female,group D,high school,standard,none,married,never,no,2,school_bus,< 5,52,50,52
8255,female,group C,bachelor's degree,standard,completed,married,sometimes,no,4,school_bus,> 10,60,64,76
8256,male,group E,associate's degree,free/reduced,none,single,sometimes,no,2,private,> 10,47,43,41
8257,female,group C,associate's degree,standard,none,married,sometimes,no,1,private,< 5,82,87,93
8258,female,group C,associate's degree,standard,completed,married,never,no,4,school_bus,< 5,51,69,75
8259,female,group C,associate's degree,standard,none,married,sometimes,no,3,school_bus,< 5,63,74,74
8260,female,group B,high school,free/reduced,none,married,sometimes,no,3,private,< 5,68,85,80
8261,female,group C,bachelor's degree,standard,completed,single,sometimes,no,2,school_bus,< 5,67,70,74
8262,female,group C,high school,free/reduced,none,widowed,sometimes,no,4,school_bus,< 5,33,52,45
8263,male,group B,bachelor's degree,free/reduced,completed,married,regularly,no,5,school_bus,< 5,59,61,60
8264,female,group B,High School,free/reduced,none,married,regularly,no,3,school_bus,> 10,64,74,69
8265,female,group D,High School,standard,none,single,regularly,no,3,school_bus,< 5,63,73,74
8266,male,group C,associate's degree,free/reduced,none,single,regularly,no,4,private,> 10,83,83,79
8267,male,group D,bachelor's degree,free/reduced,none,married,regularly,no,5,school_bus,> 10,55,59,51
8268,female,group C,master's degree,standard,none,married,regularly,no,2,school_bus,< 5,77,80,83
8269,female,group B,bachelor's degree,standard,none,divorced,regularly,no,1,private,> 10,73,77,78
8270,male,group C,bachelor's degree,standard,none,single,never,no,3,private,> 10,78,82,76
8271,female,group C,high school,free/reduced,none,divorced,regularly,no,3,school_bus,> 10,47,60,59
8272,female,group A,associate's degree,free/reduced,none,married,sometimes,no,3,school_bus,> 10,48,48,54
8273,female,group C,bachelor's degree,standard,none,married,sometimes,no,1,private,< 5,62,77,73
8274,male,group D,bachelor's degree,standard,none,married,sometimes,no,1,private,> 10,100,87,94
8275,male,group B,High School,standard,completed,married,sometimes,no,1,private,< 5,67,75,77
8276,male,group D,associate's degree,standard,none,married,regularly,no,1,school_bus,< 5,99,86,86
8277,female,group D,high school,free/reduced,none,married,sometimes,no,2,school_bus,< 5,67,77,78
8278,male,group B,associate's degree,standard,none,married,regularly,no,1,school_bus,> 10,62,63,61
8279,male,group A,associate's degree,standard,none,married,sometimes,no,1,school_bus,< 5,64,59,62
8280,female,group D,bachelor's degree,free/reduced,none,married,sometimes,no,3,private,< 5,52,69,69
8281,female,group C,bachelor's degree,standard,completed,married,sometimes,no,3,school_bus,< 5,67,82,88
8282,male,group B,bachelor's degree,free/reduced,none,divorced,regularly,no,3,private,< 5,42,39,39
8283,male,group C,high school,standard,none,divorced,sometimes,no,1,school_bus,< 5,68,70,63
8284,female,group D,High School,free/reduced,none,married,never,no,2,school_bus,> 10,25,32,32
8285,male,group C,bachelor's degree,standard,none,single,never,no,3,private,> 10,69,66,65
8286,male,group B,bachelor's degree,standard,none,married,sometimes,no,4,private,> 10,90,87,84
8287,male,group C,bachelor's degree,free/reduced,completed,married,regularly,no,3,private,> 10,58,61,64
8288,male,group B,bachelor's degree,standard,completed,divorced,sometimes,no,5,school_bus,< 5,78,83,80
8289,male,group A,bachelor's degree,standard,none,married,sometimes,no,1,school_bus,< 5,63,57,58
8290,female,group D,high school,free/reduced,completed,divorced,regularly,no,4,school_bus,< 5,60,81,78
8291,male,group B,high school,free/reduced,none,married,sometimes,no,2,private,< 5,61,56,51
8292,male,group B,high school,standard,completed,married,never,no,1,private,< 5,81,83,82
8293,female,group D,bachelor's degree,standard,completed,single,never,no,2,school_bus,< 5,82,97,93
8294,female,group E,bachelor's degree,standard,none,married,regularly,no,2,private,< 5,73,78,79
8295,female,group E,high school,standard,completed,married,sometimes,no,2,school_bus,< 5,82,77,82
8296,female,group A,high school,free/reduced,completed,married,never,no,1,school_bus,< 5,46,56,56
8297,female,group C,bachelor's degree,standard,completed,married,regularly,no,3,school_bus,< 5,72,75,79
8298,male,group E,High School,standard,completed,divorced,sometimes,no,2,school_bus,< 5,75,82,71
8299,male,group B,associate's degree,standard,none,married,regularly,no,4,school_bus,< 5,69,63,59
8300,male,group D,high school,free/reduced,none,single,sometimes,no,1,school_bus,< 5,51,44,47
8301,female,group C,High School,standard,none,married,regularly,no,1,school_bus,< 5,33,41,44
8302,male,group B,bachelor's degree,standard,completed,married,sometimes,no,1,school_bus,> 10,89,80,76
8303,male,group A,master's degree,free/reduced,none,married,sometimes,no,2,private,> 10,46,53,49
8304,female,group C,associate's degree,standard,none,divorced,sometimes,no,4,private,> 10,72,85,76
8305,female,group A,High School,standard,none,married,sometimes,no,3,private,> 10,61,73,68
8306,male,group C,bachelor's degree,standard,completed,single,regularly,no,1,private,< 5,84,87,87
8307,female,group C,associate's degree,standard,none,married,regularly,no,1,school_bus,> 10,61,67,71
8308,female,group E,High School,free/reduced,none,married,regularly,no,1,private,> 10,92,90,86
8309,male,group D,high school,standard,completed,married,regularly,no,1,school_bus,< 5,78,77,78
8310,female,group B,bachelor's degree,free/reduced,completed,divorced,sometimes,no,5,school_bus,< 5,65,90,91
8311,male,group D,High School,standard,none,married,regularly,no,2,school_bus,< 5,53,51,52
8312,female,group D,bachelor's degree,free/reduced,completed,divorced,sometimes,no,4,school_bus,> 10,56,74,78
8313,female,group E,bachelor's degree,standard,none,single,never,no,3,school_bus,> 10,57,66,62
8314,female,group D,associate's degree,standard,completed,single,never,no,1,school_bus,> 10,58,72,75
8315,female,group D,High School,standard,completed,divorced,regularly,no,2,school_bus,< 5,72,82,88
8316,male,group B,High School,free/reduced,completed,married,sometimes,no,1,school_bus,< 5,69,68,69
8317,male,group D,bachelor's degree,free/reduced,none,single,sometimes,no,1,school_bus,> 10,63,63,57
8318,male,group C,associate's degree,standard,none,divorced,regularly,no,5,school_bus,< 5,95,85,84
8319,male,group C,bachelor's degree,standard,completed,divorced,regularly,no,1,school_bus,> 10,84,80,83
8320,female,group B,master's degree,standard,none,married,sometimes,no,1,private,< 5,77,88,88
8321,female,group D,bachelor's degree,standard,none,married,sometimes,no,2,school_bus,> 10,77,80,75
8322,male,group B,bachelor's degree,standard,completed,married,never,no,4,school_bus,< 5,77,76,79
8323,female,group E,bachelor's degree,free/reduced,none,divorced,regularly,no,1,school_bus,< 5,67,75,76
8324,male,group E,high school,free/reduced,completed,single,regularly,no,1,private,> 10,67,73,72
8325,female,group C,associate's degree,free/reduced,completed,single,sometimes,no,1,private,> 10,69,79,81
8326,female,group B,bachelor's degree,free/reduced,completed,divorced,regularly,no,3,private,< 5,43,68,63
